cap-diameter,cap-shape,gill-attachment,gill-color,stem-height,stem-width,stem-color,season,class
660,6,0,10,1.98111081382026,1631,11,0.888450287786284,0
783,2,0,10,2.09650149416695,1423,11,0.888450287786284,0
722,2,0,10,2.90025726761631,1920,11,0.888450287786284,0
958,6,0,10,1.59116989402799,1427,11,0.943194553897495,0
1069,2,0,10,1.89357305631587,1670,11,0.943194553897495,0
855,2,0,10,1.00227952536213,1455,11,0.888450287786284,0
1104,2,0,10,1.74237147517193,1902,11,0.943194553897495,0
798,2,0,10,2.21189217451364,1640,11,0.888450287786284,0
1113,2,0,10,2.76099265340478,2066,11,0.888450287786284,0
1157,6,0,10,2.55806421555371,1654,11,0.943194553897495,0
1204,6,0,10,3.23449234172396,1882,11,0.888450287786284,0
960,6,0,10,1.94132092404554,1481,11,0.888450287786284,0
890,2,0,10,1.57525393811811,1704,11,0.888450287786284,0
826,2,0,10,2.00498474768509,1623,11,0.888450287786284,0
1082,6,0,10,1.75828743108182,1699,11,0.943194553897495,0
757,2,0,10,1.6468757397126,1470,11,0.943194553897495,0
704,2,0,10,1.9612158689329,1611,11,0.943194553897495,0
716,2,0,10,1.32059864355989,1426,11,0.943194553897495,0
949,6,0,10,1.56331697118569,1525,11,0.943194553897495,0
978,6,0,10,1.6190228168703,1591,11,0.943194553897495,0
974,2,0,10,2.30738790997297,1742,11,0.943194553897495,0
907,6,0,10,1.03809042615938,1710,11,0.943194553897495,0
973,2,0,10,2.79282456522456,1830,11,0.888450287786284,0
1108,6,0,10,1.65483371766755,1588,11,0.888450287786284,0
922,2,0,10,2.41482061236471,1994,11,0.888450287786284,0
720,6,0,10,1.88561507836093,1844,11,0.888450287786284,0
820,2,0,10,2.4307365682746,1824,11,0.888450287786284,0
748,2,0,10,1.86572013347357,1313,11,0.888450287786284,0
947,6,0,10,1.63095978380271,1435,11,0.888450287786284,0
1084,2,0,10,1.75430844210435,1356,11,0.888450287786284,0
1210,2,0,10,2.27157700917572,1748,11,0.888450287786284,0
1017,6,0,10,1.41609437901922,1323,11,0.888450287786284,0
1184,6,0,10,2.56204320453118,1863,11,0.943194553897495,0
884,6,0,10,1.57127494914063,1615,11,0.888450287786284,0
967,6,0,10,1.45986325777142,1575,11,0.943194553897495,0
697,2,0,10,0.894846822970381,1478,11,0.888450287786284,0
1182,6,0,10,2.34319881077022,1882,11,0.943194553897495,0
1200,6,0,10,2.05671160439223,1622,11,0.888450287786284,0
943,2,0,10,2.43869454622955,1993,11,0.943194553897495,0
896,2,0,10,1.69860259641974,1642,11,0.943194553897495,0
937,2,0,10,1.79409833187907,1441,11,0.943194553897495,0
1146,2,0,10,1.9174469901807,1708,11,0.888450287786284,0
602,2,0,10,1.78614035392413,1591,11,0.888450287786284,0
958,6,0,10,2.12833340598672,1728,11,0.943194553897495,0
1053,6,0,10,1.45588426879394,1528,11,0.888450287786284,0
946,2,0,10,1.0341114371819,1417,11,0.888450287786284,0
1007,6,0,10,2.14027037291914,1814,11,0.888450287786284,0
1045,6,0,10,2.25168206428836,1697,11,0.943194553897495,0
1131,2,0,10,2.45063151316196,1755,11,0.888450287786284,0
968,2,0,10,1.447926290839,1715,11,0.888450287786284,0
574,2,0,10,1.61106483891535,1730,11,0.888450287786284,0
1124,6,0,10,2.46256848009438,1784,11,0.943194553897495,0
1031,6,0,10,1.71451855232963,1807,11,0.943194553897495,0
1014,6,0,10,2.36309375565758,1750,11,0.943194553897495,0
1245,2,0,10,2.25168206428836,2115,11,0.888450287786284,0
1279,2,0,10,1.8179722657439,1586,11,0.943194553897495,0
895,2,0,10,2.24372408633341,1751,11,0.943194553897495,0
1051,2,0,10,1.36038853333461,1569,11,0.943194553897495,0
1240,2,0,10,1.89357305631587,1514,11,0.943194553897495,0
916,6,0,10,1.60708584993788,1440,11,0.943194553897495,0
1000,6,0,10,1.69860259641974,1731,11,0.943194553897495,0
1016,6,0,10,1.83786721063126,1768,11,0.943194553897495,0
869,6,0,10,1.5474010152758,1577,11,0.943194553897495,0
999,6,0,10,2.28749296508561,1945,11,0.943194553897495,0
990,6,0,10,2.30340892099549,1806,11,0.943194553897495,0
658,2,0,10,1.32457763253736,1392,11,0.943194553897495,0
1140,2,0,10,2.46256848009438,1835,11,0.943194553897495,0
703,6,0,10,1.447926290839,1446,11,0.943194553897495,0
1161,6,0,10,2.12435441700925,1989,11,0.888450287786284,0
900,6,0,10,1.61504382789283,1964,11,0.888450287786284,0
691,2,0,10,1.36834651128956,1401,11,0.888450287786284,0
634,2,0,10,1.30070369867253,1247,11,0.888450287786284,0
963,6,0,10,2.088543516212,1886,11,0.943194553897495,0
1097,2,0,10,1.06594334900168,1414,11,0.943194553897495,0
1132,2,0,10,2.21189217451364,1848,11,0.943194553897495,0
1192,2,0,10,2.51031634782404,2063,11,0.888450287786284,0
1050,2,0,10,2.12833340598672,2052,11,0.888450287786284,0
1214,6,0,10,1.72645551926204,1807,11,0.888450287786284,0
933,6,0,10,1.64289675073513,1534,11,0.943194553897495,0
941,6,0,10,1.29274572071759,1773,11,0.943194553897495,0
1027,6,0,10,2.37900971156746,1722,11,0.888450287786284,0
1331,6,0,10,3.15093357319705,2243,11,0.888450287786284,0
1119,2,0,10,1.73043450823952,1736,11,0.888450287786284,0
1279,6,0,10,2.90423625659378,2154,11,0.888450287786284,0
977,6,0,10,1.75430844210435,1533,11,0.888450287786284,0
542,6,0,10,1.90153103427082,1756,11,0.943194553897495,0
1001,6,0,10,2.51429533680152,2036,11,0.888450287786284,0
1020,6,0,10,1.41211539004175,1847,11,0.943194553897495,0
902,2,0,10,1.41609437901922,1308,11,0.888450287786284,0
791,2,0,10,0.492968936245701,1569,11,0.943194553897495,0
889,2,0,10,1.31661965458242,1200,11,0.888450287786284,0
919,6,0,10,1.2052079632132,1270,11,0.888450287786284,0
1319,2,0,10,2.8007825431795,1995,11,0.943194553897495,0
953,2,0,10,1.67074967357744,1888,11,0.943194553897495,0
893,2,0,10,2.07262756030211,1746,11,0.888450287786284,0
1051,2,0,10,2.41879960134219,1868,11,0.888450287786284,0
1187,6,0,10,2.04079564848234,1982,11,0.943194553897495,0
953,6,0,10,1.94132092404554,1827,11,0.888450287786284,0
983,2,0,10,0.986363569452238,1304,11,0.943194553897495,0
626,2,0,10,1.43201033492911,1339,11,0.943194553897495,0
1107,2,0,10,2.3591147666801,1682,11,0.943194553897495,0
702,6,0,10,1.75032945312688,1546,11,0.943194553897495,0
973,6,0,10,2.58193814941854,2215,11,0.888450287786284,0
1117,2,0,10,1.8895940673384,1694,11,0.888450287786284,0
905,6,0,10,1.72247653028457,1631,11,0.943194553897495,0
984,2,0,10,1.39619943413186,1869,11,0.888450287786284,0
776,6,0,10,1.35640954435714,1511,11,0.888450287786284,0
965,2,0,10,1.22112391912309,1469,11,0.888450287786284,0
884,6,0,10,2.04079564848234,1396,11,0.943194553897495,0
1172,6,0,10,1.76624540903677,1509,11,0.943194553897495,0
775,2,0,10,1.24101886401045,1322,11,0.888450287786284,0
835,2,0,10,1.88561507836093,1679,11,0.888450287786284,0
1175,6,0,10,1.92142597915818,1643,11,0.943194553897495,0
953,6,0,10,2.04875362643728,1611,11,0.943194553897495,0
1075,6,0,10,2.27555599815319,1786,11,0.888450287786284,0
976,2,0,10,2.01294272564003,1866,11,0.888450287786284,0
910,6,0,10,1.83388822165379,1673,11,0.888450287786284,0
784,2,0,10,1.6906446184648,1572,11,0.943194553897495,0
872,2,0,10,1.57127494914063,1648,11,0.888450287786284,0
928,6,0,10,2.00100575870762,2051,11,0.943194553897495,0
1145,6,0,10,2.21189217451364,1855,11,0.888450287786284,0
988,6,0,10,2.30340892099549,1950,11,0.943194553897495,0
1073,2,0,10,1.6190228168703,1556,11,0.943194553897495,0
870,2,0,10,2.4307365682746,1934,11,0.888450287786284,0
922,6,0,10,2.38696768952241,2059,11,0.888450287786284,0
1170,2,0,10,2.26361903122077,1814,11,0.888450287786284,0
866,6,0,10,1.88561507836093,1517,11,0.943194553897495,0
621,2,0,10,1.3763044892445,1404,11,0.943194553897495,0
1095,2,0,10,2.4307365682746,1811,11,0.943194553897495,0
1076,6,0,10,2.71722377465259,2066,11,0.888450287786284,0
915,6,0,10,2.05273261541475,1875,11,0.943194553897495,0
1012,6,0,10,1.9612158689329,1709,11,0.888450287786284,0
1057,2,0,10,2.04477463745981,2099,11,0.888450287786284,0
985,2,0,10,2.32330386588286,1850,11,0.943194553897495,0
1046,2,0,10,2.68937085181029,1874,11,0.888450287786284,0
1131,2,0,10,2.51429533680152,2039,11,0.943194553897495,0
1127,6,0,10,2.21189217451364,1481,11,0.888450287786284,0
913,2,0,10,1.88561507836093,1707,11,0.943194553897495,0
1125,6,0,10,2.36707274463505,1937,11,0.888450287786284,0
977,6,0,10,2.21189217451364,1442,11,0.888450287786284,0
792,6,0,10,1.9612158689329,1769,11,0.943194553897495,0
1090,2,0,10,2.49440039191415,2054,11,0.888450287786284,0
1068,6,0,10,2.78088759829214,1712,11,0.888450287786284,0
1122,6,0,10,1.57923292709558,1354,11,0.888450287786284,0
910,2,0,10,2.34319881077022,1652,11,0.943194553897495,0
1035,6,0,10,2.17210228473892,1849,11,0.943194553897495,0
902,6,0,10,2.22382914144605,1828,11,0.888450287786284,0
691,2,0,10,1.65881270664502,1448,11,0.888450287786284,0
1087,2,0,10,1.73043450823952,1456,11,0.943194553897495,0
767,2,0,10,1.49567415856866,1440,11,0.888450287786284,0
891,2,0,10,1.23703987503298,1611,11,0.943194553897495,0
1060,6,0,10,2.57000118248612,2097,11,0.943194553897495,0
767,2,0,10,1.66279169562249,1798,11,0.943194553897495,0
925,2,0,10,1.78216136494665,1484,11,0.888450287786284,0
941,2,0,10,2.48644241395921,1893,11,0.943194553897495,0
880,2,0,10,1.93734193506806,1669,11,0.943194553897495,0
1103,6,0,10,1.57923292709558,1889,11,0.943194553897495,0
1033,2,0,10,1.60310686096041,1934,11,0.943194553897495,0
860,6,0,10,1.51159011447855,1433,11,0.943194553897495,0
937,2,0,10,2.86842535579653,1880,11,0.943194553897495,0
906,6,0,10,1.82195125472137,1480,11,0.943194553897495,0
1034,2,0,10,2.35115678872516,1634,11,0.943194553897495,0
759,2,0,10,1.28478774276264,1536,11,0.943194553897495,0
961,6,0,10,1.85776215551862,1762,11,0.943194553897495,0
1236,6,0,10,2.59387511635096,1923,11,0.943194553897495,0
946,6,0,10,2.00498474768509,1166,11,0.943194553897495,0
890,2,0,10,2.02885868154992,1904,11,0.888450287786284,0
1126,2,0,10,2.5739801714636,1932,11,0.943194553897495,0
893,2,0,10,2.06466958234717,1599,11,0.888450287786284,0
931,6,0,10,2.31534588792791,1592,11,0.888450287786284,0
829,6,0,10,0.870972889105548,1590,11,0.888450287786284,0
967,6,0,10,1.89755204529334,1523,11,0.943194553897495,0
803,2,0,10,2.18006026269386,1760,11,0.943194553897495,0
774,6,0,10,1.06992233797915,1501,11,0.943194553897495,0
628,6,0,10,0.890867833992909,1554,11,0.888450287786284,0
880,6,0,10,1.34447257742473,1661,11,0.943194553897495,0
1055,2,0,10,0.982384580474766,1353,11,0.888450287786284,0
989,6,0,10,2.18006026269386,1741,11,0.888450287786284,0
1033,6,0,10,2.4307365682746,1704,11,0.888450287786284,0
1056,2,0,10,2.02090070359498,1637,11,0.943194553897495,0
1214,6,0,10,2.88832030068389,1934,11,0.888450287786284,0
1037,6,0,10,2.10843846109936,1718,11,0.888450287786284,0
809,2,0,10,1.41211539004175,1666,11,0.888450287786284,0
1040,6,0,10,2.3312618438378,1744,11,0.888450287786284,0
906,2,0,10,1.41609437901922,1552,11,0.888450287786284,0
1015,2,0,10,1.20918695219067,1397,11,0.943194553897495,0
926,2,0,10,2.00100575870762,1611,11,0.943194553897495,1
681,2,0,10,1.94132092404554,1420,11,0.943194553897495,1
748,6,0,10,2.00100575870762,1602,11,0.943194553897495,1
1030,6,0,10,2.03283767052739,1780,11,0.888450287786284,1
730,6,0,10,1.82990923267632,1267,11,0.888450287786284,1
660,6,0,10,1.82990923267632,1342,11,0.943194553897495,1
876,2,0,10,2.15220733985156,1584,11,0.943194553897495,1
835,2,0,10,1.68666562948732,1260,11,0.888450287786284,1
1052,6,0,10,2.12037542803178,1879,11,0.888450287786284,1
854,6,0,10,1.89357305631587,1387,11,0.888450287786284,1
760,6,0,10,1.86572013347357,1392,11,0.888450287786284,1
678,6,0,10,1.6906446184648,1181,11,0.888450287786284,1
840,2,0,10,2.0606905933697,1428,11,0.943194553897495,1
882,6,0,10,1.88561507836093,1441,11,0.943194553897495,1
738,2,0,10,1.69860259641974,1357,11,0.888450287786284,1
666,6,0,10,1.89357305631587,1534,11,0.943194553897495,1
738,2,0,10,1.80205630983401,1390,11,0.943194553897495,1
858,6,0,10,1.81001428778896,1404,11,0.943194553897495,1
903,2,0,10,2.24770307531089,1818,11,0.888450287786284,1
740,2,0,10,1.90948901222576,1489,11,0.943194553897495,1
987,2,0,10,1.98111081382026,1572,11,0.943194553897495,1
792,2,0,10,1.59912787198294,1319,11,0.888450287786284,1
826,2,0,10,1.97713182484278,1450,11,0.943194553897495,1
830,2,0,10,1.87367811142851,1415,11,0.943194553897495,1
836,2,0,10,1.92938395711312,1332,11,0.888450287786284,1
855,2,0,10,1.90948901222576,1525,11,0.888450287786284,1
816,6,0,10,2.08456452723453,1480,11,0.888450287786284,1
721,6,0,10,1.77420338699171,1174,11,0.943194553897495,1
988,2,0,10,2.05273261541475,1649,11,0.943194553897495,1
914,2,0,10,2.02885868154992,1523,11,0.943194553897495,1
1013,6,0,10,2.09650149416695,1489,11,0.888450287786284,1
1013,2,0,10,1.92142597915818,1464,11,0.888450287786284,1
858,6,0,10,2.06864857132464,1509,11,0.943194553897495,1
847,2,0,10,1.80603529881149,1182,11,0.943194553897495,1
769,6,0,10,1.78614035392413,1426,11,0.943194553897495,1
870,6,0,10,1.93734193506806,1473,11,0.888450287786284,1
716,2,0,10,1.82593024369885,1483,11,0.888450287786284,1
661,2,0,10,1.56331697118569,1203,11,0.943194553897495,1
846,2,0,10,2.01294272564003,1567,11,0.888450287786284,1
1107,2,0,10,2.24372408633341,1736,11,0.888450287786284,1
845,6,0,10,2.03681665950487,1273,11,0.943194553897495,1
918,6,0,10,1.8179722657439,1591,11,0.943194553897495,1
814,6,0,10,1.7184975413071,1342,11,0.943194553897495,1
813,2,0,10,1.99702676973015,1639,11,0.888450287786284,1
992,6,0,10,1.84582518858621,1295,11,0.943194553897495,1
718,2,0,10,1.84184619960873,1199,11,0.943194553897495,1
593,2,0,10,1.7463504641494,1121,11,0.888450287786284,1
785,2,0,10,1.80205630983401,1439,11,0.943194553897495,1
856,2,0,10,2.02090070359498,1592,11,0.888450287786284,1
742,6,0,10,1.67472866255491,1165,11,0.943194553897495,1
1001,6,0,10,1.92540496813565,1298,11,0.943194553897495,1
551,2,0,10,1.68268664050985,1290,11,0.943194553897495,1
879,2,0,10,2.05671160439223,1527,11,0.943194553897495,1
861,6,0,10,2.00498474768509,1591,11,0.943194553897495,1
904,2,0,10,1.9890687917752,1355,11,0.888450287786284,1
844,2,0,10,1.76226642005929,1328,11,0.943194553897495,1
836,2,0,10,1.98508980279773,1482,11,0.943194553897495,1
648,6,0,10,1.94132092404554,1623,11,0.943194553897495,1
487,2,0,10,1.77420338699171,1358,11,0.888450287786284,1
754,6,0,10,2.02487969257245,1473,11,0.888450287786284,1
779,2,0,10,1.87765710040598,1381,11,0.888450287786284,1
749,6,0,10,1.94132092404554,1311,11,0.943194553897495,1
728,6,0,10,1.7463504641494,1209,11,0.888450287786284,1
853,6,0,10,2.02090070359498,1627,11,0.943194553897495,1
790,6,0,10,1.77420338699171,1296,11,0.888450287786284,1
801,2,0,10,1.74237147517193,1272,11,0.943194553897495,1
867,6,0,10,1.97315283586531,1512,11,0.943194553897495,1
736,2,0,10,1.87367811142851,1277,11,0.943194553897495,1
1023,2,0,10,2.12037542803178,1724,11,0.888450287786284,1
1025,2,0,10,2.16812329576144,1749,11,0.943194553897495,1
763,6,0,10,1.93734193506806,1455,11,0.888450287786284,1
801,2,0,10,1.9890687917752,1581,11,0.943194553897495,1
735,6,0,10,1.86572013347357,1469,11,0.888450287786284,1
997,2,0,10,2.28749296508561,1668,11,0.943194553897495,1
721,2,0,10,1.97713182484278,1491,11,0.943194553897495,1
850,6,0,10,1.79807732085654,1339,11,0.888450287786284,1
850,6,0,10,1.96917384688784,1367,11,0.888450287786284,1
750,6,0,10,2.00896373666256,1688,11,0.888450287786284,1
763,6,0,10,2.00100575870762,1388,11,0.888450287786284,1
622,6,0,10,1.81001428778896,1293,11,0.888450287786284,1
747,6,0,10,1.94927890200048,1294,11,0.888450287786284,1
963,2,0,10,2.06864857132464,1648,11,0.888450287786284,1
764,6,0,10,1.90551002324829,1704,11,0.888450287786284,1
812,6,0,10,2.02885868154992,1560,11,0.888450287786284,1
575,2,0,10,1.57923292709558,1067,11,0.943194553897495,1
653,6,0,10,1.77420338699171,1299,11,0.888450287786284,1
848,6,0,10,2.00896373666256,1390,11,0.943194553897495,1
585,2,0,10,1.80205630983401,1332,11,0.888450287786284,1
901,2,0,10,1.98111081382026,1398,11,0.943194553897495,1
859,2,0,10,2.02487969257245,1390,11,0.943194553897495,1
949,6,0,10,2.10843846109936,1673,11,0.888450287786284,1
711,6,0,10,2.04079564848234,1529,11,0.888450287786284,1
822,2,0,10,1.69860259641974,1401,11,0.943194553897495,1
793,2,0,10,2.05671160439223,1588,11,0.943194553897495,1
924,6,0,10,2.00498474768509,1508,11,0.888450287786284,1
807,6,0,10,1.93336294609059,1509,11,0.888450287786284,1
673,6,0,10,1.72247653028457,1282,11,0.943194553897495,1
826,6,0,10,2.09252250518948,1615,11,0.888450287786284,1
729,6,0,10,1.65085472869007,1283,11,0.888450287786284,1
783,2,0,10,1.96917384688784,1547,11,0.943194553897495,1
887,6,0,10,1.92938395711312,1334,11,0.943194553897495,1
715,2,0,10,2.04875362643728,1439,11,0.888450287786284,1
1082,2,0,10,2.2596400422433,1756,11,0.943194553897495,1
837,6,0,10,1.97315283586531,1545,11,0.888450287786284,1
826,6,0,10,1.92938395711312,1503,11,0.943194553897495,1
659,6,0,10,1.77420338699171,1337,11,0.888450287786284,1
693,6,0,10,1.84582518858621,1307,11,0.888450287786284,1
1176,6,0,10,2.19597621860375,1734,11,0.943194553897495,1
879,2,0,10,1.88561507836093,1324,11,0.943194553897495,1
645,2,0,10,1.79409833187907,1293,11,0.888450287786284,1
665,6,0,10,1.76624540903677,1207,11,0.888450287786284,1
772,2,0,10,1.85776215551862,1341,11,0.888450287786284,1
764,6,0,10,1.89357305631587,1397,11,0.943194553897495,1
703,2,0,10,2.04875362643728,1527,11,0.888450287786284,1
784,2,0,10,1.97713182484278,1480,11,0.888450287786284,1
660,6,0,10,1.70258158539721,1147,11,0.943194553897495,1
749,6,0,10,1.91346800120323,1582,11,0.888450287786284,1
811,6,0,10,1.89755204529334,1449,11,0.943194553897495,1
919,2,0,10,2.17210228473892,1745,11,0.888450287786284,1
945,6,0,10,2.00100575870762,1428,11,0.888450287786284,1
740,2,0,10,1.98111081382026,1526,11,0.943194553897495,1
685,2,0,10,2.04875362643728,1389,11,0.943194553897495,1
981,6,0,10,2.23974509735594,1748,11,0.943194553897495,1
771,6,0,10,2.18006026269386,1477,11,0.943194553897495,1
915,2,0,10,2.02487969257245,1603,11,0.943194553897495,1
703,6,0,10,1.9612158689329,1432,11,0.943194553897495,1
707,6,0,10,1.98508980279773,1459,11,0.943194553897495,1
741,6,0,10,1.94529991302301,1566,11,0.888450287786284,1
578,6,0,10,1.85776215551862,1450,11,0.888450287786284,1
884,2,0,10,1.85378316654115,1446,11,0.888450287786284,1
910,6,0,10,1.7901193429016,1163,11,0.888450287786284,1
873,2,0,10,1.98508980279773,1527,11,0.943194553897495,1
684,2,0,10,1.8895940673384,1548,11,0.943194553897495,1
838,6,0,10,1.84582518858621,1568,11,0.943194553897495,1
833,2,0,10,1.85378316654115,1535,11,0.888450287786284,1
607,2,0,10,1.99702676973015,1454,11,0.943194553897495,1
891,2,0,10,1.75430844210435,1404,11,0.888450287786284,1
744,2,0,10,1.92540496813565,1622,11,0.943194553897495,1
754,6,0,10,2.02885868154992,1675,11,0.943194553897495,1
580,2,0,10,1.84184619960873,1301,11,0.943194553897495,1
724,2,0,10,2.07660654927959,1393,11,0.943194553897495,1
880,2,0,10,1.95325789097795,1572,11,0.888450287786284,1
792,2,0,10,2.08456452723453,1455,11,0.943194553897495,1
833,6,0,10,1.77420338699171,1407,11,0.943194553897495,1
742,2,0,10,1.89357305631587,1483,11,0.943194553897495,1
944,2,0,10,1.90153103427082,1429,11,0.888450287786284,1
891,6,0,10,2.15618632882903,1675,11,0.943194553897495,1
763,2,0,10,1.70656057437468,1191,11,0.888450287786284,1
688,6,0,10,1.87765710040598,1286,11,0.888450287786284,1
800,6,0,10,2.08058553825706,1583,11,0.888450287786284,1
928,2,0,10,1.89357305631587,1439,11,0.943194553897495,1
804,2,0,10,1.66279169562249,1234,11,0.943194553897495,1
744,6,0,10,1.99702676973015,1522,11,0.943194553897495,1
829,6,0,10,2.09252250518948,1353,11,0.888450287786284,1
937,2,0,10,2.1323123949642,1546,11,0.943194553897495,1
924,6,0,10,2.01294272564003,1607,11,0.888450287786284,1
1047,6,0,10,1.98111081382026,1548,11,0.943194553897495,1
622,2,0,10,1.75430844210435,1302,11,0.888450287786284,1
797,6,0,10,1.92540496813565,1441,11,0.943194553897495,1
485,6,0,10,1.7901193429016,1308,11,0.888450287786284,1
859,2,0,10,2.02885868154992,1501,11,0.888450287786284,1
845,2,0,10,1.91346800120323,1637,11,0.888450287786284,1
861,6,0,10,2.04079564848234,1471,11,0.888450287786284,1
806,6,0,10,1.75430844210435,1347,11,0.943194553897495,1
700,2,0,10,1.80205630983401,1188,11,0.943194553897495,1
893,2,0,10,2.01692171461751,1421,11,0.943194553897495,1
760,6,0,10,1.80603529881149,1241,11,0.943194553897495,1
1136,2,0,10,2.15618632882903,1780,11,0.943194553897495,1
751,6,0,10,1.95325789097795,1399,11,0.888450287786284,1
853,6,0,10,1.96917384688784,1460,11,0.943194553897495,1
849,6,0,10,2.00100575870762,1810,11,0.943194553897495,1
746,2,0,10,1.86572013347357,1334,11,0.943194553897495,1
679,2,0,10,1.8179722657439,1400,11,0.888450287786284,1
940,6,0,10,2.10843846109936,1640,11,0.943194553897495,1
799,2,0,10,2.31932487690538,1813,11,0.943194553897495,1
758,2,0,10,1.7184975413071,1264,11,0.943194553897495,1
812,6,0,10,2.08456452723453,1638,11,0.888450287786284,1
864,2,0,10,2.03283767052739,1509,11,0.888450287786284,1
714,2,0,10,1.87765710040598,1172,11,0.943194553897495,1
742,2,0,10,1.94529991302301,1681,11,0.888450287786284,1
1002,6,0,10,2.38298870054494,1779,11,0.888450287786284,1
756,6,0,10,2.06466958234717,1637,11,0.888450287786284,1
795,2,0,10,1.8895940673384,1545,11,0.888450287786284,1
895,2,0,10,1.94927890200048,1319,11,0.888450287786284,1
623,2,0,10,1.5474010152758,1248,11,0.888450287786284,1
810,2,0,10,1.73043450823952,1227,11,0.943194553897495,1
731,2,0,10,1.79409833187907,1229,11,0.943194553897495,1
1001,2,0,10,2.06466958234717,1844,11,0.888450287786284,1
970,2,0,10,2.05671160439223,1926,11,0.943194553897495,1
749,6,0,10,1.6906446184648,1474,11,0.888450287786284,1
644,6,0,10,1.85776215551862,1645,11,0.943194553897495,1
764,2,0,10,1.87765710040598,1486,11,0.888450287786284,1
838,2,0,10,1.86969912245104,1399,11,0.943194553897495,1
710,6,0,10,1.83786721063126,1505,11,0.888450287786284,1
780,6,0,10,2.13629138394167,1686,11,0.943194553897495,1
686,2,0,10,2.04875362643728,1604,11,0.888450287786284,1
747,2,0,10,2.03283767052739,1567,11,0.943194553897495,1
795,6,0,10,1.84980417756368,1382,11,0.888450287786284,1
684,6,0,10,1.77818237596918,1273,11,0.888450287786284,1
928,6,0,10,1.95325789097795,1717,11,0.943194553897495,1
515,2,0,10,1.53944303732086,1087,11,0.888450287786284,1
1025,2,0,10,2.12037542803178,1654,11,0.888450287786284,1
889,2,0,10,1.86174114449609,1457,11,0.943194553897495,1
568,6,0,10,1.7463504641494,1267,11,0.888450287786284,1
831,2,0,10,1.84980417756368,1523,11,0.888450287786284,1
682,2,0,10,1.86174114449609,1373,11,0.888450287786284,1
850,6,0,10,1.73839248619446,1422,11,0.888450287786284,1
778,2,0,10,1.87765710040598,1205,11,0.888450287786284,1
837,6,0,10,1.7184975413071,1356,11,0.888450287786284,1
929,2,0,10,1.8179722657439,1456,11,0.888450287786284,1
911,6,0,10,1.94529991302301,1402,11,0.888450287786284,1
1107,6,0,10,2.04875362643728,1664,11,0.943194553897495,1
688,2,0,10,1.90551002324829,1419,11,0.943194553897495,1
811,2,0,10,1.90551002324829,1476,11,0.943194553897495,1
814,2,0,10,1.90948901222576,1398,11,0.943194553897495,1
954,6,0,10,1.90153103427082,1280,11,0.888450287786284,1
674,2,0,10,1.75828743108182,1285,11,0.943194553897495,1
1096,6,0,10,2.01294272564003,1607,11,0.943194553897495,1
605,2,0,10,1.65085472869007,1140,11,0.888450287786284,1
830,6,0,10,1.97315283586531,1235,11,0.943194553897495,1
705,6,0,10,1.95325789097795,1310,11,0.888450287786284,1
835,6,0,10,1.88163608938346,1374,11,0.943194553897495,1
731,2,0,10,1.76226642005929,1283,11,0.943194553897495,1
1028,2,0,10,2.14424936189661,1810,11,0.943194553897495,1
825,6,0,10,2.04875362643728,1526,11,0.888450287786284,1
868,2,0,10,1.96519485791037,1291,11,0.888450287786284,1
1032,2,0,10,1.97713182484278,1481,11,0.888450287786284,1
863,6,0,10,1.85378316654115,1401,11,0.888450287786284,1
914,6,0,10,2.03681665950487,1425,11,0.943194553897495,1
770,2,0,10,1.69462360744227,1034,11,0.888450287786284,1
838,2,0,10,1.84980417756368,1516,11,0.943194553897495,1
756,6,0,10,1.63891776175766,1159,11,0.888450287786284,1
896,2,0,10,2.10445947212189,1550,11,0.943194553897495,1
800,6,0,10,2.19597621860375,1705,11,0.888450287786284,1
863,6,0,10,1.9890687917752,1514,11,0.943194553897495,1
820,2,0,10,1.99304778075267,1462,11,0.943194553897495,1
712,2,0,10,1.81399327676643,1312,11,0.943194553897495,1
982,2,0,10,2.19995520758122,1617,11,0.943194553897495,1
592,2,0,10,1.78614035392413,1164,11,0.888450287786284,1
889,2,0,10,2.02885868154992,1482,11,0.888450287786284,1
728,6,0,10,1.92540496813565,1546,11,0.943194553897495,1
943,2,0,10,1.9890687917752,1408,11,0.888450287786284,1
988,2,0,10,1.97315283586531,1639,11,0.888450287786284,1
729,6,0,10,1.93734193506806,1355,11,0.943194553897495,1
649,2,0,10,1.77420338699171,1269,11,0.888450287786284,1
730,6,0,10,1.7184975413071,1264,11,0.888450287786284,1
865,6,0,10,1.89755204529334,1667,11,0.943194553897495,1
868,6,0,10,1.82195125472137,1497,11,0.943194553897495,1
703,2,0,10,1.96519485791037,1533,11,0.943194553897495,1
828,6,0,10,2.09650149416695,1675,11,0.943194553897495,1
785,6,0,10,1.9890687917752,1328,11,0.943194553897495,1
855,6,0,10,1.94927890200048,1644,11,0.888450287786284,1
688,6,0,10,1.78614035392413,1297,11,0.943194553897495,1
780,2,0,10,1.84980417756368,1484,11,0.943194553897495,1
882,6,0,10,2.04079564848234,1691,11,0.888450287786284,1
1074,2,0,10,2.19199722962628,1599,11,0.888450287786284,1
783,6,0,10,1.79807732085654,1315,11,0.943194553897495,1
842,6,0,10,2.08456452723453,1653,11,0.888450287786284,1
517,2,0,10,1.74237147517193,1335,11,0.943194553897495,1
940,6,0,10,2.11241745007684,1609,11,0.943194553897495,1
875,2,0,10,2.01692171461751,1671,11,0.943194553897495,1
